Date,open,close,high,low
"2024-01-11T08:00:00Z","46096.1","46272.0","46320.0","46051.6"
"2024-01-11T07:00:00Z","45899.8","46096.1","46168.0","45874.1"
"2024-01-11T06:00:00Z","46073.9","45899.8","46098.4","45610.1"
"2024-01-11T05:00:00Z","46404.9","46073.9","46427.8","45890.1"
"2024-01-11T04:00:00Z","46502.4","46404.9","46511.4","46296.4"
"2024-01-11T03:00:00Z","46567.4","46502.4","46599.7","46146.5"
"2024-01-11T02:00:00Z","46506.7","46567.4","46635.0","46494.4"
"2024-01-11T01:00:00Z","46676.0","46506.7","46758.0","46467.5"
"2024-01-11T00:00:00Z","46662.9","46676.0","46729.8","46308.0"
"2024-01-10T23:00:00Z","46903.3","46662.9","47699.3","46368.0"
"2024-01-10T22:00:00Z","45960.0","46903.3","46965.0","45755.0"
"2024-01-10T21:00:00Z","46126.0","45960.0","46300.0","45118.0"
"2024-01-10T20:00:00Z","46498.9","46126.0","46518.1","44720.0"
"2024-01-10T19:00:00Z","46544.2","46498.9","46768.0","46050.2"
"2024-01-10T18:00:00Z","46409.9","46544.2","46678.6","45900.0"
"2024-01-10T17:00:00Z","45317.9","46409.9","46449.9","45236.9"
"2024-01-10T16:00:00Z","45569.0","45317.9","45745.9","45189.4"
"2024-01-10T15:00:00Z","44890.3","45569.0","45663.3","44803.5"
"2024-01-10T14:00:00Z","45120.3","44890.3","45424.7","44823.6"
"2024-01-10T13:00:00Z","44679.2","45120.3","45415.8","44291.5"
"2024-01-10T12:00:00Z","45530.2","44679.2","45680.0","44334.2"
"2024-01-10T11:00:00Z","45538.9","45530.2","45672.5","44800.0"
"2024-01-10T10:00:00Z","45666.9","45538.9","45740.1","45535.0"
"2024-01-10T09:00:00Z","45328.2","45666.9","45702.1","45310.2"
"2024-01-10T08:00:00Z","45766.4","45328.2","45876.7","45300.0"
"2024-01-10T07:00:00Z","46013.9","45766.4","46032.0","45728.9"
"2024-01-10T06:00:00Z","45988.4","46013.9","46076.9","45883.0"
"2024-01-10T05:00:00Z","45970.4","45988.4","46036.6","45903.0"
"2024-01-10T04:00:00Z","46133.6","45970.4","46200.0","45950.0"
"2024-01-10T03:00:00Z","45990.0","46133.6","46228.4","45939.4"
"2024-01-10T02:00:00Z","45944.4","45990.0","46104.8","45898.9"
"2024-01-10T01:00:00Z","45863.9","45944.4","45980.5","45629.6"
"2024-01-10T00:00:00Z","46114.0","45863.9","46252.5","45787.8"
"2024-01-09T23:00:00Z","46250.7","46114.0","46258.4","45929.5"
"2024-01-09T22:00:00Z","45450.2","46250.7","46272.7","45300.0"
"2024-01-09T21:00:00Z","46636.1","45450.2","48100.0","44417.2"
"2024-01-09T20:00:00Z","46873.5","46636.1","46937.0","46585.4"
"2024-01-09T19:00:00Z","46643.6","46873.5","46895.9","46570.7"
"2024-01-09T18:00:00Z","46718.8","46643.6","46732.8","46500.0"
"2024-01-09T17:00:00Z","46901.2","46718.8","46922.2","46623.0"
"2024-01-09T16:00:00Z","46868.8","46901.2","46977.0","46718.5"
"2024-01-09T15:00:00Z","46559.9","46868.8","47025.6","46432.0"
"2024-01-09T14:00:00Z","46835.4","46559.9","47019.9","46482.5"
"2024-01-09T13:00:00Z","46175.5","46835.4","47100.0","46064.1"
"2024-01-09T12:00:00Z","46624.4","46175.5","47080.0","45400.0"
"2024-01-09T11:00:00Z","46449.9","46624.4","46650.0","46435.0"
"2024-01-09T10:00:00Z","46497.8","46449.9","46692.0","46390.0"
"2024-01-09T09:00:00Z","46552.2","46497.8","46694.1","46372.0"
"2024-01-09T08:00:00Z","46841.0","46552.2","46891.3","46500.7"
"2024-01-09T07:00:00Z","46794.5","46841.0","46949.9","46740.8"
"2024-01-09T06:00:00Z","46721.4","46794.5","46850.0","46672.3"
"2024-01-09T05:00:00Z","46806.4","46721.4","46860.0","46600.2"
"2024-01-09T04:00:00Z","46932.8","46806.4","46950.3","46675.0"
"2024-01-09T03:00:00Z","46787.5","46932.8","46980.0","46758.0"
"2024-01-09T02:00:00Z","46574.9","46787.5","46795.6","46496.0"
"2024-01-09T01:00:00Z","46682.4","46574.9","46797.0","46304.1"
"2024-01-09T00:00:00Z","46972.7","46682.4","47173.5","46253.7"
"2024-01-08T23:00:00Z","47011.2","46972.7","47125.0","46850.0"
"2024-01-08T22:00:00Z","47087.2","47011.2","47143.1","46822.3"
"2024-01-08T21:00:00Z","46796.1","47087.2","47240.3","46666.1"
"2024-01-08T20:00:00Z","47006.7","46796.1","47183.1","46718.6"
"2024-01-08T19:00:00Z","46970.2","47006.7","47312.0","46598.1"
"2024-01-08T18:00:00Z","45643.0","46970.2","47155.2","45643.4"
"2024-01-08T17:00:00Z","44939.2","45643.0","45669.9","44894.1"
"2024-01-08T16:00:00Z","44969.6","44939.2","45170.0","44783.8"
"2024-01-08T15:00:00Z","44787.5","44969.6","45440.0","44657.0"
"2024-01-08T14:00:00Z","44915.9","44787.5","45099.2","44730.0"
"2024-01-08T13:00:00Z","45102.9","44915.9","45173.9","44790.5"
"2024-01-08T12:00:00Z","44637.2","45102.9","45180.0","44350.0"
"2024-01-08T11:00:00Z","44081.6","44637.2","44748.5","43938.4"
"2024-01-08T10:00:00Z","43716.3","44081.6","44133.8","43680.0"
"2024-01-08T09:00:00Z","43857.0","43716.3","43915.0","43629.7"
"2024-01-08T08:00:00Z","43970.0","43857.0","44065.5","43839.2"
"2024-01-08T07:00:00Z","43900.0","43970.0","44072.0","43775.0"
"2024-01-08T06:00:00Z","43630.5","43900.0","44431.1","43571.4"
"2024-01-08T05:00:00Z","43584.7","43630.5","43640.8","43464.1"
"2024-01-08T04:00:00Z","43501.9","43584.7","43603.0","43417.8"
"2024-01-08T03:00:00Z","43354.8","43501.9","43550.0","43211.0"
"2024-01-08T02:00:00Z","43699.3","43354.8","43793.7","43158.1"
"2024-01-08T01:00:00Z","43621.8","43699.3","43796.2","43600.0"
"2024-01-08T00:00:00Z","43916.9","43621.8","43975.0","43612.0"
"2024-01-07T23:00:00Z","43851.3","43916.9","44014.7","43557.5"
"2024-01-07T22:00:00Z","44218.8","43851.3","44218.8","43750.9"
"2024-01-07T21:00:00Z","44108.2","44218.8","44238.0","44095.6"
"2024-01-07T20:00:00Z","44238.8","44108.2","44262.9","44100.0"
"2024-01-07T19:00:00Z","44088.0","44238.8","44262.3","44025.2"
"2024-01-07T18:00:00Z","44056.3","44088.0","44171.7","44023.1"
"2024-01-07T17:00:00Z","43910.7","44056.3","44097.9","43686.9"
"2024-01-07T16:00:00Z","44035.0","43910.7","44180.5","43828.6"
"2024-01-07T15:00:00Z","44405.0","44035.0","44431.2","43922.7"
"2024-01-07T14:00:00Z","44406.2","44405.0","44486.9","44268.1"
"2024-01-07T13:00:00Z","44080.9","44406.2","44461.8","44066.5"
"2024-01-07T12:00:00Z","44054.0","44080.9","44138.0","43956.0"
"2024-01-07T11:00:00Z","43951.4","44054.0","44120.0","43947.0"
"2024-01-07T10:00:00Z","43923.0","43951.4","43991.2","43896.2"
"2024-01-07T09:00:00Z","44009.9","43923.0","44059.7","43862.8"
"2024-01-07T08:00:00Z","44071.5","44009.9","44161.5","43988.4"
"2024-01-07T07:00:00Z","44015.4","44071.5","44099.6","43980.0"
"2024-01-07T06:00:00Z","43880.4","44015.4","44087.3","43842.5"
"2024-01-07T05:00:00Z","43994.8","43880.4","44068.2","43830.0"
"2024-01-07T04:00:00Z","43937.2","43994.8","44032.0","43872.8"
"2024-01-07T03:00:00Z","43927.6","43937.2","44029.6","43900.8"
"2024-01-07T02:00:00Z","43961.6","43927.6","44088.0","43824.2"
"2024-01-07T01:00:00Z","44119.0","43961.6","44159.1","43952.8"
"2024-01-07T00:00:00Z","43956.7","44119.0","44267.9","43906.9"
"2024-01-06T23:00:00Z","43865.8","43956.7","43980.0","43723.0"
"2024-01-06T22:00:00Z","43881.3","43865.8","43920.0","43730.6"
"2024-01-06T21:00:00Z","43816.4","43881.3","43930.4","43712.1"
"2024-01-06T20:00:00Z","43903.6","43816.4","43960.7","43645.0"
"2024-01-06T19:00:00Z","43992.7","43903.6","44015.1","43826.1"
"2024-01-06T18:00:00Z","43962.1","43992.7","44149.9","43878.8"
"2024-01-06T17:00:00Z","43865.4","43962.1","44010.7","43835.0"
"2024-01-06T16:00:00Z","43863.6","43865.4","43973.1","43817.4"
"2024-01-06T15:00:00Z","43824.4","43863.6","43898.0","43778.9"
"2024-01-06T14:00:00Z","43701.2","43824.4","43925.0","43700.1"
"2024-01-06T13:00:00Z","43607.4","43701.2","43744.3","43541.0"
"2024-01-06T12:00:00Z","43669.2","43607.4","43748.0","43527.2"
"2024-01-06T11:00:00Z","43694.6","43669.2","43707.7","43611.2"
"2024-01-06T10:00:00Z","43653.6","43694.6","43777.5","43579.1"
"2024-01-06T09:00:00Z","43696.1","43653.6","43765.0","43630.1"
"2024-01-06T08:00:00Z","43645.3","43696.1","43749.7","43550.0"
"2024-01-06T07:00:00Z","43455.4","43645.3","43667.7","43391.3"
"2024-01-06T06:00:00Z","43695.9","43455.4","43699.4","43422.4"
"2024-01-06T05:00:00Z","43851.1","43695.9","43870.6","43577.6"
"2024-01-06T04:00:00Z","43925.8","43851.1","43972.0","43831.0"
"2024-01-06T03:00:00Z","43900.1","43925.8","44016.8","43809.5"
"2024-01-06T02:00:00Z","43961.5","43900.1","44009.9","43822.0"
"2024-01-06T01:00:00Z","44066.0","43961.5","44095.5","43899.3"
"2024-01-06T00:00:00Z","44145.4","44066.0","44214.6","43966.0"
"2024-01-05T23:00:00Z","43964.2","44145.4","44336.7","43964.2"
"2024-01-05T22:00:00Z","43936.2","43964.2","44040.2","43760.0"
"2024-01-05T21:00:00Z","43951.6","43936.2","43969.7","43559.0"
"2024-01-05T20:00:00Z","43599.0","43951.6","44500.0","43591.1"
"2024-01-05T19:00:00Z","43604.4","43599.0","43825.2","43512.5"
"2024-01-05T18:00:00Z","43603.5","43604.4","43699.0","43406.4"
"2024-01-05T17:00:00Z","43220.8","43603.5","43619.9","43090.0"
"2024-01-05T16:00:00Z","43495.2","43220.8","43593.4","43202.0"
"2024-01-05T15:00:00Z","43489.6","43495.2","43800.0","43341.0"
"2024-01-05T14:00:00Z","43978.6","43489.6","44060.9","43000.0"
"2024-01-05T13:00:00Z","43877.7","43978.6","44089.4","43701.6"
"2024-01-05T12:00:00Z","43769.9","43877.7","44119.1","43620.2"
"2024-01-05T11:00:00Z","43628.2","43769.9","43912.9","43596.0"
"2024-01-05T10:00:00Z","44147.8","43628.2","44160.0","43459.0"
"2024-01-05T09:00:00Z","43911.6","44147.8","44332.4","43911.6"
"2024-01-05T08:00:00Z","43769.6","43911.6","43947.1","43758.5"
"2024-01-05T07:00:00Z","43847.9","43769.6","43927.8","43713.8"
"2024-01-05T06:00:00Z","43644.2","43847.9","43951.7","43573.3"
"2024-01-05T05:00:00Z","43589.3","43644.2","43726.4","43510.8"
"2024-01-05T04:00:00Z","43469.1","43589.3","43632.0","43193.5"
"2024-01-05T03:00:00Z","43506.4","43469.1","43778.7","43413.0"
"2024-01-05T02:00:00Z","43374.5","43506.4","43949.8","43300.8"
"2024-01-05T01:00:00Z","44207.5","43374.5","44284.0","42300.0"
"2024-01-05T00:00:00Z","44143.8","44207.5","44246.7","43961.0"
"2024-01-04T23:00:00Z","44311.7","44143.8","44352.9","44043.4"
"2024-01-04T22:00:00Z","44434.1","44311.7","44754.6","44130.0"
"2024-01-04T21:00:00Z","44116.7","44434.1","44633.0","44116.6"
"2024-01-04T20:00:00Z","43950.0","44116.7","44840.8","43887.2"
"2024-01-04T19:00:00Z","44048.2","43950.0","44437.5","43904.3"
"2024-01-04T18:00:00Z","43983.0","44048.2","44158.0","43870.0"
"2024-01-04T17:00:00Z","43913.1","43983.0","44227.6","43822.0"
"2024-01-04T16:00:00Z","44050.4","43913.1","44135.0","43773.4"
"2024-01-04T15:00:00Z","43674.0","44050.4","44343.1","43609.5"
"2024-01-04T14:00:00Z","43344.2","43674.0","43785.9","43253.3"
"2024-01-04T13:00:00Z","43386.2","43344.2","43493.2","43166.6"
"2024-01-04T12:00:00Z","43188.2","43386.2","43450.0","43107.4"
"2024-01-04T11:00:00Z","43089.5","43188.2","43255.0","42942.9"
"2024-01-04T10:00:00Z","43020.6","43089.5","43123.2","42645.1"
"2024-01-04T09:00:00Z","42858.7","43020.6","43102.8","42858.6"
"2024-01-04T08:00:00Z","42775.0","42858.7","42978.3","42732.2"
"2024-01-04T07:00:00Z","43163.7","42775.0","43268.0","42765.0"
"2024-01-04T06:00:00Z","43191.3","43163.7","43238.9","43088.0"
"2024-01-04T05:00:00Z","43161.1","43191.3","43290.0","43081.6"
"2024-01-04T04:00:00Z","43119.6","43161.1","43216.2","42966.9"
"2024-01-04T03:00:00Z","43151.0","43119.6","43229.0","43013.3"
"2024-01-04T02:00:00Z","42716.6","43151.0","43236.0","42700.0"
"2024-01-04T01:00:00Z","42883.4","42716.6","42949.3","42625.0"
"2024-01-04T00:00:00Z","42849.5","42883.4","42997.1","42756.5"
"2024-01-03T23:00:00Z","42753.6","42849.5","42857.9","42588.1"
"2024-01-03T22:00:00Z","42927.1","42753.6","42949.2","42600.0"
"2024-01-03T21:00:00Z","42724.5","42927.1","42974.5","42585.3"
"2024-01-03T20:00:00Z","42600.4","42724.5","42850.4","42517.6"
"2024-01-03T19:00:00Z","42267.6","42600.4","43040.0","42163.9"
"2024-01-03T18:00:00Z","42914.5","42267.6","43064.9","41920.0"
"2024-01-03T17:00:00Z","43009.2","42914.5","43049.8","42595.0"
"2024-01-03T16:00:00Z","43014.0","43009.2","43595.9","42800.0"
"2024-01-03T15:00:00Z","42204.1","43014.0","43049.9","42194.2"
"2024-01-03T14:00:00Z","42545.7","42204.1","42546.4","42062.7"
"2024-01-03T13:00:00Z","42795.8","42545.7","42827.1","42310.4"
"2024-01-03T12:00:00Z","43728.9","42795.8","43738.8","40333.0"
"2024-01-03T11:00:00Z","45175.7","43728.9","45205.3","43500.0"
"2024-01-03T10:00:00Z","45378.7","45175.7","45420.9","45061.0"
"2024-01-03T09:00:00Z","45224.1","45378.7","45582.3","45207.5"
"2024-01-03T08:00:00Z","45030.4","45224.1","45240.0","45023.7"
"2024-01-03T07:00:00Z","45362.7","45030.4","45423.0","44960.0"
"2024-01-03T06:00:00Z","45200.0","45362.7","45405.3","45185.0"
"2024-01-03T05:00:00Z","45218.8","45200.0","45330.0","45150.0"
"2024-01-03T04:00:00Z","45297.8","45218.8","45309.7","45144.0"
"2024-01-03T03:00:00Z","45312.7","45297.8","45346.8","45188.0"
"2024-01-03T02:00:00Z","45347.8","45312.7","45463.5","45251.7"
"2024-01-03T01:00:00Z","45168.1","45347.8","45379.2","45134.2"
"2024-01-03T00:00:00Z","44979.8","45168.1","45250.7","44895.8"
"2024-01-02T23:00:00Z","45006.7","44979.8","45083.1","44818.1"
"2024-01-02T22:00:00Z","45155.0","45006.7","45338.9","44871.0"
"2024-01-02T21:00:00Z","44825.2","45155.0","45155.0","44598.0"
"2024-01-02T20:00:00Z","45073.2","44825.2","45223.1","44762.4"
"2024-01-02T19:00:00Z","45189.0","45073.2","45286.9","44783.3"
"2024-01-02T18:00:00Z","45001.2","45189.0","45308.4","44969.6"
"2024-01-02T17:00:00Z","45393.4","45001.2","45423.5","44979.9"
"2024-01-02T16:00:00Z","45215.0","45393.4","45449.2","44918.0"
"2024-01-02T15:00:00Z","45293.6","45215.0","45359.9","44868.1"
"2024-01-02T14:00:00Z","45686.3","45293.6","45850.0","45026.0"
"2024-01-02T13:00:00Z","45355.1","45686.3","45760.0","45316.4"
"2024-01-02T12:00:00Z","45486.8","45355.1","45655.0","45323.2"
"2024-01-02T11:00:00Z","45655.7","45486.8","45767.6","45258.0"
"2024-01-02T10:00:00Z","45730.5","45655.7","45772.8","45478.0"
"2024-01-02T09:00:00Z","45816.8","45730.5","45950.0","45667.7"
"2024-01-02T08:00:00Z","45495.5","45816.8","45905.9","45365.0"
"2024-01-02T07:00:00Z","45202.9","45495.5","45832.8","45202.5"
"2024-01-02T06:00:00Z","45218.2","45202.9","45346.2","45163.9"
"2024-01-02T05:00:00Z","45211.7","45218.2","45366.0","45153.0"
"2024-01-02T04:00:00Z","45435.0","45211.7","45484.4","45193.1"
"2024-01-02T03:00:00Z","45420.0","45435.0","45565.0","45167.3"
"2024-01-02T02:00:00Z","44926.3","45420.0","45428.0","44926.5"
"2024-01-02T01:00:00Z","45179.8","44926.3","45485.7","44750.0"
"2024-01-02T00:00:00Z","44230.2","45179.8","45376.0","44200.9"
"2024-01-01T23:00:00Z","43583.9","44230.2","44266.0","43583.9"
"2024-01-01T22:00:00Z","43679.8","43583.9","43723.8","43426.0"
"2024-01-01T21:00:00Z","43753.3","43679.8","43853.0","43531.8"
"2024-01-01T20:00:00Z","43556.2","43753.3","43915.5","43548.5"
"2024-01-01T19:00:00Z","43148.0","43556.2","43593.2","43133.3"
"2024-01-01T18:00:00Z","42847.0","43148.0","43268.0","42847.0"
"2024-01-01T17:00:00Z","42759.7","42847.0","42860.8","42734.8"
"2024-01-01T16:00:00Z","42818.0","42759.7","42898.9","42693.1"
"2024-01-01T15:00:00Z","42645.6","42818.0","42887.5","42617.6"
"2024-01-01T14:00:00Z","42753.9","42645.6","42755.8","42614.5"
"2024-01-01T13:00:00Z","42682.0","42753.9","42787.5","42647.9"
"2024-01-01T12:00:00Z","42727.6","42682.0","42825.2","42651.1"
"2024-01-01T11:00:00Z","42727.7","42727.6","42800.0","42638.0"
"2024-01-01T10:00:00Z","42688.8","42727.7","42795.0","42661.1"
"2024-01-01T09:00:00Z","42588.2","42688.8","42734.2","42570.0"
"2024-01-01T08:00:00Z","42527.0","42588.2","42597.3","42489.4"
"2024-01-01T07:00:00Z","42423.3","42527.0","42536.0","42421.7"
"2024-01-01T06:00:00Z","42272.6","42423.3","42461.3","42239.1"
"2024-01-01T05:00:00Z","42436.6","42272.6","42440.0","42207.9"
"2024-01-01T04:00:00Z","42369.8","42436.6","42439.8","42235.2"
"2024-01-01T03:00:00Z","42620.4","42369.8","42630.0","42270.0"
"2024-01-01T02:00:00Z","42647.9","42620.4","42676.9","42530.0"
"2024-01-01T01:00:00Z","42503.5","42647.9","42832.0","42462.0"
"2024-01-01T00:00:00Z","42314.0","42503.5","42603.2","42289.6"
"2023-12-31T23:00:00Z","42294.8","42314.0","42380.1","42083.1"
"2023-12-31T22:00:00Z","42558.9","42294.8","42629.5","42111.9"
"2023-12-31T21:00:00Z","42599.1","42558.9","42717.0","42558.2"
"2023-12-31T20:00:00Z","42659.9","42599.1","42724.5","42543.3"
"2023-12-31T19:00:00Z","42701.6","42659.9","42741.9","42624.7"
"2023-12-31T18:00:00Z","42651.9","42701.6","42766.7","42570.1"
"2023-12-31T17:00:00Z","42630.0","42651.9","42700.0","42508.5"
"2023-12-31T16:00:00Z","42489.6","42630.0","42741.6","42465.4"
"2023-12-31T15:00:00Z","42565.0","42489.6","42628.0","42383.8"
"2023-12-31T14:00:00Z","42495.0","42565.0","42580.0","42439.2"
"2023-12-31T13:00:00Z","42467.0","42495.0","42578.6","42413.7"
"2023-12-31T12:00:00Z","42561.8","42467.0","42694.0","42381.0"
"2023-12-31T11:00:00Z","42694.9","42561.8","42725.4","42537.8"
"2023-12-31T10:00:00Z","42782.7","42694.9","42820.0","42652.8"
"2023-12-31T09:00:00Z","42515.0","42782.7","42951.0","42484.4"
"2023-12-31T08:00:00Z","42567.0","42515.0","42612.6","42400.2"
"2023-12-31T07:00:00Z","42289.2","42567.0","42729.2","42285.0"
"2023-12-31T06:00:00Z","42235.2","42289.2","42322.1","42225.5"
"2023-12-31T05:00:00Z","42265.5","42235.2","42356.1","42232.1"
"2023-12-31T04:00:00Z","42209.4","42265.5","42368.0","42189.9"
"2023-12-31T03:00:00Z","42119.6","42209.4","42226.7","42063.1"
"2023-12-31T02:00:00Z","42212.0","42119.6","42278.3","42001.0"
"2023-12-31T01:00:00Z","42395.1","42212.0","42472.4","42187.9"
"2023-12-31T00:00:00Z","42174.2","42395.1","42478.9","42169.0"
"2023-12-30T23:00:00Z","42167.2","42174.2","42335.2","42131.3"
"2023-12-30T22:00:00Z","42335.9","42167.2","42346.1","42106.5"
"2023-12-30T21:00:00Z","42314.0","42335.9","42361.8","42253.9"
"2023-12-30T20:00:00Z","42395.0","42314.0","42431.9","42222.2"
"2023-12-30T19:00:00Z","42446.7","42395.0","42494.4","42375.0"
"2023-12-30T18:00:00Z","42522.0","42446.7","42550.9","42365.0"
"2023-12-30T17:00:00Z","42440.1","42522.0","42654.6","42278.7"
"2023-12-30T16:00:00Z","42410.3","42440.1","42643.8","42410.3"
"2023-12-30T15:00:00Z","42274.7","42410.3","42473.4","42215.3"
"2023-12-30T14:00:00Z","42068.1","42274.7","42300.0","42068.1"
"2023-12-30T13:00:00Z","42023.3","42068.1","42099.0","41917.4"
"2023-12-30T12:00:00Z","41933.6","42023.3","42143.0","41915.1"
"2023-12-30T11:00:00Z","41839.1","41933.6","42007.6","41839.2"
"2023-12-30T10:00:00Z","41725.1","41839.1","41850.0","41708.2"
"2023-12-30T09:00:00Z","41613.4","41725.1","41765.0","41550.0"
"2023-12-30T08:00:00Z","41987.1","41613.4","42032.7","41570.0"
"2023-12-30T07:00:00Z","42091.6","41987.1","42168.9","41960.0"
"2023-12-30T06:00:00Z","42148.2","42091.6","42205.2","42069.1"
"2023-12-30T05:00:00Z","42026.1","42148.2","42171.5","42012.3"
"2023-12-30T04:00:00Z","42014.7","42026.1","42105.9","42006.9"
"2023-12-30T03:00:00Z","41940.0","42014.7","42055.0","41854.4"
"2023-12-30T02:00:00Z","42200.1","41940.0","42226.3","41871.6"
"2023-12-30T01:00:00Z","42131.4","42200.1","42241.4","42115.2"
"2023-12-30T00:00:00Z","42095.1","42131.4","42250.0","42038.9"
"2023-12-29T23:00:00Z","41794.8","42095.1","42135.0","41788.1"
"2023-12-29T22:00:00Z","41974.0","41794.8","41981.3","41283.2"
"2023-12-29T21:00:00Z","42073.2","41974.0","42288.3","41895.7"
"2023-12-29T20:00:00Z","42152.8","42073.2","42163.3","41968.5"
"2023-12-29T19:00:00Z","42090.9","42152.8","42196.9","41977.5"
"2023-12-29T18:00:00Z","41846.3","42090.9","42152.9","41800.6"
"2023-12-29T17:00:00Z","42002.9","41846.3","42086.9","41680.0"
"2023-12-29T16:00:00Z","42301.6","42002.9","42389.0","41850.0"
"2023-12-29T15:00:00Z","43065.6","42301.6","43082.6","42160.0"
"2023-12-29T14:00:00Z","42865.0","43065.6","43171.9","42800.0"
"2023-12-29T13:00:00Z","42865.8","42865.0","42926.1","42743.0"
"2023-12-29T12:00:00Z","42908.9","42865.8","42979.2","42789.1"
"2023-12-29T11:00:00Z","42726.3","42908.9","42996.3","42715.0"
"2023-12-29T10:00:00Z","42703.0","42726.3","42861.0","42668.3"
"2023-12-29T09:00:00Z","42518.2","42703.0","42737.9","42463.1"
"2023-12-29T08:00:00Z","42314.5","42518.2","42564.8","42306.8"
"2023-12-29T07:00:00Z","42569.9","42314.5","42602.1","42253.2"
"2023-12-29T06:00:00Z","42724.5","42569.9","42737.8","42537.9"
"2023-12-29T05:00:00Z","42706.7","42724.5","42754.7","42547.8"
"2023-12-29T04:00:00Z","42738.1","42706.7","42812.9","42637.4"
"2023-12-29T03:00:00Z","42620.9","42738.1","42839.1","42500.0"
"2023-12-29T02:00:00Z","42374.8","42620.9","42665.7","42300.0"
"2023-12-29T01:00:00Z","42449.4","42374.8","42585.0","42123.1"
"2023-12-29T00:00:00Z","42600.1","42449.4","42729.2","42413.3"
"2023-12-28T23:00:00Z","42674.0","42600.1","42788.7","42571.4"
"2023-12-28T22:00:00Z","42494.4","42674.0","42674.0","42415.7"
"2023-12-28T21:00:00Z","42554.3","42494.4","42665.0","42369.7"
"2023-12-28T20:00:00Z","42655.9","42554.3","42664.3","42407.0"
"2023-12-28T19:00:00Z","42526.0","42655.9","42783.0","42505.3"
"2023-12-28T18:00:00Z","42590.4","42526.0","42699.9","42423.6"
"2023-12-28T17:00:00Z","42506.9","42590.4","42684.9","42504.1"
"2023-12-28T16:00:00Z","42485.8","42506.9","42619.9","42320.5"
"2023-12-28T15:00:00Z","42709.0","42485.8","42750.0","42439.6"
"2023-12-28T14:00:00Z","42837.3","42709.0","42868.2","42500.0"
"2023-12-28T13:00:00Z","42827.4","42837.3","42980.0","42614.0"
"2023-12-28T12:00:00Z","43112.1","42827.4","43181.1","42772.0"
"2023-12-28T11:00:00Z","43142.2","43112.1","43187.5","43056.3"
"2023-12-28T10:00:00Z","43085.0","43142.2","43233.0","43048.2"
"2023-12-28T09:00:00Z","42968.7","43085.0","43140.9","42900.0"
"2023-12-28T08:00:00Z","43087.2","42968.7","43117.7","42955.2"
"2023-12-28T07:00:00Z","43071.3","43087.2","43101.7","42821.0"
"2023-12-28T06:00:00Z","43259.4","43071.3","43259.4","43010.0"
"2023-12-28T05:00:00Z","43349.8","43259.4","43406.3","43130.1"
"2023-12-28T04:00:00Z","43444.8","43349.8","43669.4","43344.1"
"2023-12-28T03:00:00Z","43390.8","43444.8","43455.0","43350.0"
"2023-12-28T02:00:00Z","43461.4","43390.8","43500.7","43333.1"
"2023-12-28T01:00:00Z","43600.0","43461.4","43760.2","43450.0"
"2023-12-28T00:00:00Z","43453.8","43600.0","43850.0","43409.3"
"2023-12-27T23:00:00Z","43355.0","43453.8","43500.0","43354.9"
"2023-12-27T22:00:00Z","43388.1","43355.0","43700.0","43309.8"
"2023-12-27T21:00:00Z","43475.0","43388.1","43511.7","43271.2"
"2023-12-27T20:00:00Z","43183.9","43475.0","43594.8","43146.2"
"2023-12-27T19:00:00Z","43217.6","43183.9","43242.6","43032.7"
"2023-12-27T18:00:00Z","43052.2","43217.6","43264.0","42960.3"
"2023-12-27T17:00:00Z","43120.0","43052.2","43187.0","42890.3"
"2023-12-27T16:00:00Z","43009.6","43120.0","43236.9","42916.0"
"2023-12-27T15:00:00Z","42940.0","43009.6","43122.0","42804.9"
"2023-12-27T14:00:00Z","42942.8","42940.0","43191.1","42852.9"
"2023-12-27T13:00:00Z","42948.1","42942.8","43025.4","42726.6"
"2023-12-27T12:00:00Z","43059.3","42948.1","43095.6","42810.0"
"2023-12-27T11:00:00Z","43238.1","43059.3","43277.1","42931.8"
"2023-12-27T10:00:00Z","42775.1","43238.1","43265.3","42731.9"
"2023-12-27T09:00:00Z","42753.6","42775.1","42789.3","42658.2"
"2023-12-27T08:00:00Z","42495.9","42753.6","42795.4","42443.0"
"2023-12-27T07:00:00Z","42458.6","42495.9","42538.0","42429.2"
"2023-12-27T06:00:00Z","42485.7","42458.6","42595.5","42445.0"
"2023-12-27T05:00:00Z","42335.6","42485.7","42497.8","42313.3"
"2023-12-27T04:00:00Z","42274.7","42335.6","42383.4","42248.5"
"2023-12-27T03:00:00Z","42264.4","42274.7","42375.0","42145.7"
"2023-12-27T02:00:00Z","42493.1","42264.4","42516.4","42223.5"
"2023-12-27T01:00:00Z","42395.7","42493.1","42536.6","42323.1"
"2023-12-27T00:00:00Z","42538.5","42395.7","42580.0","42383.0"
"2023-12-26T23:00:00Z","42494.9","42538.5","42572.5","42435.3"
"2023-12-26T22:00:00Z","42361.3","42494.9","42630.4","42344.2"
"2023-12-26T21:00:00Z","42168.8","42361.3","42371.6","42150.7"
"2023-12-26T20:00:00Z","42149.2","42168.8","42273.8","42086.9"
"2023-12-26T19:00:00Z","42196.8","42149.2","42342.9","42114.3"
"2023-12-26T18:00:00Z","42049.0","42196.8","42215.5","41863.3"
"2023-12-26T17:00:00Z","42367.4","42049.0","42424.4","41597.0"
"2023-12-26T16:00:00Z","42423.1","42367.4","42470.6","42158.0"
"2023-12-26T15:00:00Z","42633.3","42423.1","42777.5","42253.7"
