Date,Long,Short,L/S
"2024-01-11T22:45:00Z","61.79","38.21","1.6171"
"2024-01-11T22:30:00Z","61.82","38.18","1.6192"
"2024-01-11T22:15:00Z","61.739999999999995","38.26","1.6137"
"2024-01-11T22:00:00Z","61.760000000000005","38.24","1.6151"
"2024-01-11T21:45:00Z","61.79","38.21","1.6171"
"2024-01-11T21:30:00Z","61.660000000000004","38.34","1.6082"
"2024-01-11T21:15:00Z","61.62","38.379999999999995","1.6055"
"2024-01-11T21:00:00Z","61.7","38.3","1.611"
"2024-01-11T20:45:00Z","61.7","38.3","1.611"
"2024-01-11T20:30:00Z","61.45","38.550000000000004","1.594"
"2024-01-11T20:15:00Z","61.56","38.440000000000005","1.6015"
"2024-01-11T20:00:00Z","61.77","38.23","1.6157"
"2024-01-11T19:45:00Z","61.839999999999996","38.16","1.6205"
"2024-01-11T19:30:00Z","61.839999999999996","38.16","1.6205"
"2024-01-11T19:15:00Z","61.980000000000004","38.019999999999996","1.6302"
"2024-01-11T19:00:00Z","61.94","38.06","1.6274"
"2024-01-11T18:45:00Z","61.980000000000004","38.019999999999996","1.6302"
"2024-01-11T18:30:00Z","61.839999999999996","38.16","1.6205"
"2024-01-11T18:15:00Z","61.92999999999999","38.07","1.6267"
"2024-01-11T18:00:00Z","62.019999999999996","37.980000000000004","1.633"
"2024-01-11T17:45:00Z","62.2","37.8","1.6455"
"2024-01-11T17:30:00Z","62.0","38.0","1.6316"
"2024-01-11T17:15:00Z","61.68","38.32","1.6096"
"2024-01-11T17:00:00Z","61.35","38.65","1.5873"
"2024-01-11T16:45:00Z","60.83","39.17","1.553"
"2024-01-11T16:30:00Z","60.22","39.78","1.5138"
"2024-01-11T16:15:00Z","58.730000000000004","41.27","1.4231"
"2024-01-11T16:00:00Z","57.26","42.74","1.3397"
"2024-01-11T15:45:00Z","54.94","45.06","1.2193"
"2024-01-11T15:30:00Z","54.04","45.96","1.1758"
"2024-01-11T15:15:00Z","53.11","46.89","1.1327"
"2024-01-11T15:00:00Z","51.64","48.36","1.0678"
"2024-01-11T14:45:00Z","52.580000000000005","47.42","1.1088"
"2024-01-11T14:30:00Z","54.84","45.16","1.2143"
"2024-01-11T14:15:00Z","55.08","44.92","1.2262"
"2024-01-11T14:00:00Z","56.06","43.94","1.2758"
"2024-01-11T13:45:00Z","56.279999999999994","43.72","1.2873"
"2024-01-11T13:30:00Z","56.730000000000004","43.269999999999996","1.3111"
"2024-01-11T13:15:00Z","56.92","43.08","1.3213"
"2024-01-11T13:00:00Z","57.11000000000001","42.89","1.3315"
"2024-01-11T12:45:00Z","57.35","42.65","1.3447"
"2024-01-11T12:30:00Z","58.199999999999996","41.8","1.3923"
"2024-01-11T12:15:00Z","58.379999999999995","41.620000000000005","1.4027"
"2024-01-11T12:00:00Z","58.699999999999996","41.3","1.4213"
"2024-01-11T11:45:00Z","58.77","41.23","1.4254"
"2024-01-11T11:30:00Z","59.37","40.63","1.4612"
"2024-01-11T11:15:00Z","59.63","40.37","1.4771"
"2024-01-11T11:00:00Z","60.17","39.83","1.5107"
"2024-01-11T10:45:00Z","60.870000000000005","39.129999999999995","1.5556"
"2024-01-11T10:30:00Z","61.050000000000004","38.95","1.5674"
"2024-01-11T10:15:00Z","61.35","38.65","1.5873"
"2024-01-11T10:00:00Z","61.41","38.59","1.5913"
"2024-01-11T09:45:00Z","61.370000000000005","38.629999999999995","1.5887"
"2024-01-11T09:30:00Z","61.53999999999999","38.46","1.6001"
"2024-01-11T09:15:00Z","61.58","38.42","1.6028"
"2024-01-11T09:00:00Z","61.529999999999994","38.47","1.5994"
"2024-01-11T08:45:00Z","61.5","38.5","1.5974"
"2024-01-11T08:30:00Z","61.6","38.4","1.6042"
"2024-01-11T08:15:00Z","61.62","38.379999999999995","1.6055"
"2024-01-11T08:00:00Z","61.56","38.440000000000005","1.6015"
"2024-01-11T07:45:00Z","61.62","38.379999999999995","1.6055"
"2024-01-11T07:30:00Z","61.53999999999999","38.46","1.6001"
"2024-01-11T07:15:00Z","61.58","38.42","1.6028"
"2024-01-11T07:00:00Z","61.5","38.5","1.5974"
"2024-01-11T06:45:00Z","61.69","38.31","1.6103"
"2024-01-11T06:30:00Z","61.4","38.6","1.5907"
"2024-01-11T06:15:00Z","61.519999999999996","38.48","1.5988"
"2024-01-11T06:00:00Z","61.39","38.61","1.59"
"2024-01-11T05:45:00Z","61.260000000000005","38.74","1.5813"
"2024-01-11T05:30:00Z","60.96","39.04","1.5615"
"2024-01-11T05:15:00Z","60.91","39.09","1.5582"
"2024-01-11T05:00:00Z","60.95","39.050000000000004","1.5608"
"2024-01-11T04:45:00Z","60.97","39.03","1.5621"
"2024-01-11T04:30:00Z","60.91","39.09","1.5582"
"2024-01-11T04:15:00Z","60.870000000000005","39.129999999999995","1.5556"
"2024-01-11T04:00:00Z","60.940000000000005","39.06","1.5602"
"2024-01-11T03:45:00Z","60.86","39.14","1.5549"
"2024-01-11T03:30:00Z","61.0","39.0","1.5641"
"2024-01-11T03:15:00Z","61.17","38.83","1.5753"
"2024-01-11T03:00:00Z","60.97","39.03","1.5621"
"2024-01-11T02:45:00Z","60.96","39.04","1.5615"
"2024-01-11T02:30:00Z","61.12","38.879999999999995","1.572"
"2024-01-11T02:15:00Z","60.980000000000004","39.019999999999996","1.5628"
"2024-01-11T02:00:00Z","59.24","40.760000000000005","1.4534"
"2024-01-11T01:45:00Z","59.25","40.75","1.454"
"2024-01-11T01:30:00Z","59.19","40.81","1.4504"
"2024-01-11T01:15:00Z","59.19","40.81","1.4504"
"2024-01-11T01:00:00Z","59.330000000000005","40.67","1.4588"
"2024-01-11T00:45:00Z","58.96","41.04","1.4366"
"2024-01-11T00:30:00Z","58.9","41.099999999999994","1.4331"
"2024-01-11T00:15:00Z","58.77","41.23","1.4254"
"2024-01-11T00:00:00Z","59.01","40.99","1.4396"
"2024-01-10T23:45:00Z","58.720000000000006","41.28","1.4225"
"2024-01-10T23:30:00Z","58.41","41.589999999999996","1.4044"
"2024-01-10T23:15:00Z","58.8","41.199999999999996","1.4272"
"2024-01-10T23:00:00Z","59.230000000000004","40.77","1.4528"
"2024-01-10T22:45:00Z","59.830000000000005","40.17","1.4894"
"2024-01-10T22:30:00Z","60.01","39.989999999999995","1.5006"
"2024-01-10T22:15:00Z","60.57","39.43","1.5361"
"2024-01-10T22:00:00Z","60.57","39.43","1.5361"
"2024-01-10T21:45:00Z","60.88","39.12","1.5562"
"2024-01-10T21:30:00Z","60.46","39.54","1.5291"
"2024-01-10T21:15:00Z","60.150000000000006","39.85","1.5094"
"2024-01-10T21:00:00Z","59.99","40.01","1.4994"
"2024-01-10T20:45:00Z","60.029999999999994","39.97","1.5019"
"2024-01-10T20:30:00Z","59.41","40.589999999999996","1.4637"
"2024-01-10T20:15:00Z","59.519999999999996","40.48","1.4704"
"2024-01-10T20:00:00Z","58.699999999999996","41.3","1.4213"
"2024-01-10T19:45:00Z","58.97","41.03","1.4372"
"2024-01-10T19:30:00Z","58.919999999999995","41.08","1.4343"
"2024-01-10T19:15:00Z","58.84","41.160000000000004","1.4295"
"2024-01-10T19:00:00Z","58.42","41.58","1.405"
"2024-01-10T18:45:00Z","58.730000000000004","41.27","1.4231"
"2024-01-10T18:30:00Z","58.940000000000005","41.06","1.4355"
"2024-01-10T18:15:00Z","59.27","40.73","1.4552"
"2024-01-10T18:00:00Z","59.809999999999995","40.19","1.4882"
"2024-01-10T17:45:00Z","60.08","39.92","1.505"
"2024-01-10T17:30:00Z","60.45","39.550000000000004","1.5284"
"2024-01-10T17:15:00Z","60.67","39.33","1.5426"
"2024-01-10T17:00:00Z","60.540000000000006","39.46","1.5342"
"2024-01-10T16:45:00Z","60.440000000000005","39.56","1.5278"
"2024-01-10T16:30:00Z","60.540000000000006","39.46","1.5342"
"2024-01-10T16:15:00Z","60.78","39.22","1.5497"
"2024-01-10T16:00:00Z","60.08","39.92","1.505"
"2024-01-10T15:45:00Z","60.12","39.879999999999995","1.5075"
"2024-01-10T15:30:00Z","60.28","39.72","1.5176"
"2024-01-10T15:15:00Z","60.49","39.51","1.531"
"2024-01-10T15:00:00Z","60.4","39.6","1.5253"
"2024-01-10T14:45:00Z","60.06","39.94","1.5038"
"2024-01-10T14:30:00Z","59.74","40.26","1.4839"
"2024-01-10T14:15:00Z","60.12","39.879999999999995","1.5075"
"2024-01-10T14:00:00Z","60.099999999999994","39.900000000000006","1.5063"
"2024-01-10T13:45:00Z","60.260000000000005","39.739999999999995","1.5164"
"2024-01-10T13:30:00Z","60.3","39.7","1.5189"
"2024-01-10T13:15:00Z","60.77","39.23","1.5491"
"2024-01-10T13:00:00Z","59.99","40.01","1.4994"
"2024-01-10T12:45:00Z","59.28","40.72","1.4558"
"2024-01-10T12:30:00Z","58.97","41.03","1.4372"
"2024-01-10T12:15:00Z","59.06","40.94","1.4426"
"2024-01-10T12:00:00Z","59.01","40.99","1.4396"
"2024-01-10T11:45:00Z","58.699999999999996","41.3","1.4213"
"2024-01-10T11:30:00Z","58.550000000000004","41.449999999999996","1.4125"
"2024-01-10T11:15:00Z","58.34","41.660000000000004","1.4004"
"2024-01-10T11:00:00Z","58.269999999999996","41.730000000000004","1.3964"
"2024-01-10T10:45:00Z","58.3","41.699999999999996","1.3981"
"2024-01-10T10:30:00Z","58.26","41.74","1.3958"
"2024-01-10T10:15:00Z","58.17","41.83","1.3906"
"2024-01-10T10:00:00Z","58.13","41.870000000000005","1.3883"
"2024-01-10T09:45:00Z","58.099999999999994","41.9","1.3866"
"2024-01-10T09:30:00Z","57.99999999999999","42.0","1.381"
"2024-01-10T09:15:00Z","57.410000000000004","42.59","1.348"
"2024-01-10T09:00:00Z","56.769999999999996","43.230000000000004","1.3132"
"2024-01-10T08:45:00Z","56.00000000000001","44.0","1.2727"
"2024-01-10T08:30:00Z","55.87","44.13","1.266"
"2024-01-10T08:15:00Z","55.730000000000004","44.269999999999996","1.2589"
"2024-01-10T08:00:00Z","55.85","44.15","1.265"
"2024-01-10T07:45:00Z","55.78999999999999","44.21","1.2619"
"2024-01-10T07:30:00Z","55.64","44.36","1.2543"
"2024-01-10T07:15:00Z","55.64","44.36","1.2543"
"2024-01-10T07:00:00Z","55.57","44.43","1.2507"
"2024-01-10T06:45:00Z","55.48","44.519999999999996","1.2462"
"2024-01-10T06:30:00Z","55.55","44.45","1.2497"
"2024-01-10T06:15:00Z","55.589999999999996","44.41","1.2517"
"2024-01-10T06:00:00Z","55.400000000000006","44.6","1.2422"
"2024-01-10T05:45:00Z","55.36","44.64","1.2401"
"2024-01-10T05:30:00Z","55.300000000000004","44.7","1.2371"
"2024-01-10T05:15:00Z","55.269999999999996","44.73","1.2356"
"2024-01-10T05:00:00Z","55.17999999999999","44.82","1.2311"
"2024-01-10T04:45:00Z","55.00000000000001","45.0","1.2222"
"2024-01-10T04:30:00Z","54.879999999999995","45.12","1.2163"
"2024-01-10T04:15:00Z","54.72","45.28","1.2085"
"2024-01-10T04:00:00Z","54.82","45.18","1.2134"
"2024-01-10T03:45:00Z","54.779999999999994","45.22","1.2114"
"2024-01-10T03:30:00Z","54.66","45.34","1.2056"
"2024-01-10T03:15:00Z","54.65","45.35","1.2051"
"2024-01-10T03:00:00Z","54.89000000000001","45.11","1.2168"
"2024-01-10T02:45:00Z","54.949999999999996","45.050000000000004","1.2198"
"2024-01-10T02:30:00Z","54.96","45.04","1.2202"
"2024-01-10T02:15:00Z","55.059999999999995","44.940000000000005","1.2252"
"2024-01-10T02:00:00Z","55.06999999999999","44.93","1.2257"
"2024-01-10T01:45:00Z","55.879999999999995","44.12","1.2665"
"2024-01-10T01:30:00Z","55.83","44.17","1.264"
"2024-01-10T01:15:00Z","55.65","44.35","1.2548"
"2024-01-10T01:00:00Z","55.559999999999995","44.440000000000005","1.2502"
"2024-01-10T00:45:00Z","55.720000000000006","44.28","1.2584"
"2024-01-10T00:30:00Z","55.53","44.47","1.2487"
"2024-01-10T00:15:00Z","55.269999999999996","44.73","1.2356"
"2024-01-10T00:00:00Z","55.16","44.84","1.2302"
"2024-01-09T23:45:00Z","55.089999999999996","44.91","1.2267"
"2024-01-09T23:30:00Z","55.010000000000005","44.99","1.2227"
"2024-01-09T23:15:00Z","54.949999999999996","45.050000000000004","1.2198"
"2024-01-09T23:00:00Z","55.14","44.86","1.2292"
"2024-01-09T22:45:00Z","55.379999999999995","44.62","1.2411"
"2024-01-09T22:30:00Z","55.28999999999999","44.71","1.2366"
"2024-01-09T22:15:00Z","54.96","45.04","1.2202"
"2024-01-09T22:00:00Z","54.26","45.739999999999995","1.1863"
"2024-01-09T21:45:00Z","53.55","46.45","1.1529"
"2024-01-09T21:30:00Z","53.449999999999996","46.550000000000004","1.1482"
"2024-01-09T21:15:00Z","50.019999999999996","49.980000000000004","1.0008"
"2024-01-09T21:00:00Z","49.9","50.1","0.996"
"2024-01-09T20:45:00Z","49.94","50.06","0.9976"
"2024-01-09T20:30:00Z","49.94","50.06","0.9976"
"2024-01-09T20:15:00Z","50.01","49.99","1.0004"
"2024-01-09T20:00:00Z","50.129999999999995","49.87","1.0052"
"2024-01-09T19:45:00Z","50.18","49.82","1.0072"
"2024-01-09T19:30:00Z","50.36000000000001","49.64","1.0145"
"2024-01-09T19:15:00Z","50.43","49.57","1.0173"
"2024-01-09T19:00:00Z","50.349999999999994","49.65","1.0141"
"2024-01-09T18:45:00Z","50.32","49.68","1.0129"
"2024-01-09T18:30:00Z","50.239999999999995","49.76","1.0096"
"2024-01-09T18:15:00Z","50.03999999999999","49.96","1.0016"
"2024-01-09T18:00:00Z","49.76","50.239999999999995","0.9904"
"2024-01-09T17:45:00Z","49.85","50.14999999999999","0.994"
"2024-01-09T17:30:00Z","49.61","50.39","0.9845"
"2024-01-09T17:15:00Z","49.54","50.46000000000001","0.9818"
"2024-01-09T17:00:00Z","49.35","50.64999999999999","0.9743"
"2024-01-09T16:45:00Z","49.36","50.63999999999999","0.9747"
"2024-01-09T16:30:00Z","49.38","50.62","0.9755"
"2024-01-09T16:15:00Z","49.3","50.7","0.9724"
"2024-01-09T16:00:00Z","49.47","50.529999999999994","0.979"
"2024-01-09T15:45:00Z","49.33","50.67","0.9736"
"2024-01-09T15:30:00Z","50.78","49.220000000000006","1.0317"
"2024-01-09T15:15:00Z","50.56","49.44","1.0227"
"2024-01-09T15:00:00Z","50.43","49.57","1.0173"
"2024-01-09T14:45:00Z","50.36000000000001","49.64","1.0145"
"2024-01-09T14:30:00Z","50.28","49.72","1.0113"
"2024-01-09T14:15:00Z","50.11","49.89","1.0044"
"2024-01-09T14:00:00Z","49.730000000000004","50.27","0.9893"
"2024-01-09T13:45:00Z","49.65","50.349999999999994","0.9861"
"2024-01-09T13:30:00Z","49.62","50.38","0.9849"
"2024-01-09T13:15:00Z","49.45","50.55","0.9782"
"2024-01-09T13:00:00Z","49.43","50.57000000000001","0.9775"
"2024-01-09T12:45:00Z","49.36","50.63999999999999","0.9747"
"2024-01-09T12:30:00Z","49.41","50.59","0.9767"
"2024-01-09T12:15:00Z","49.46","50.54","0.9786"
"2024-01-09T12:00:00Z","49.519999999999996","50.480000000000004","0.981"
"2024-01-09T11:45:00Z","49.6","50.4","0.9841"
"2024-01-09T11:30:00Z","49.62","50.38","0.9849"
"2024-01-09T11:00:00Z","49.19","50.81","0.9681"
"2024-01-09T10:45:00Z","49.13","50.870000000000005","0.9658"
"2024-01-09T10:30:00Z","49.19","50.81","0.9681"
"2024-01-09T10:15:00Z","49.07","50.93","0.9635"
"2024-01-09T10:00:00Z","48.22","51.78","0.9312"
"2024-01-09T09:45:00Z","48.209999999999994","51.790000000000006","0.9309"
"2024-01-09T09:30:00Z","48.08","51.92","0.926"
"2024-01-09T09:15:00Z","47.9","52.1","0.9194"
"2024-01-09T09:00:00Z","47.74","52.26","0.9135"
"2024-01-09T08:45:00Z","47.660000000000004","52.339999999999996","0.9106"
"2024-01-09T08:30:00Z","47.52","52.480000000000004","0.9055"
"2024-01-09T08:15:00Z","47.47","52.53","0.9037"
"2024-01-09T08:00:00Z","47.510000000000005","52.49","0.9051"
"2024-01-09T07:45:00Z","47.48","52.52","0.904"
"2024-01-09T07:30:00Z","47.49","52.51","0.9044"
"2024-01-09T07:15:00Z","47.5","52.5","0.9048"
"2024-01-09T07:00:00Z","47.46","52.54","0.9033"
"2024-01-09T06:45:00Z","47.38","52.62","0.9004"
"2024-01-09T06:30:00Z","47.42","52.580000000000005","0.9019"
"2024-01-09T06:15:00Z","47.39","52.61","0.9008"
"2024-01-09T06:00:00Z","47.52","52.480000000000004","0.9055"
"2024-01-09T05:45:00Z","47.36","52.64","0.8997"
"2024-01-09T05:30:00Z","47.38","52.62","0.9004"
"2024-01-09T05:15:00Z","47.52","52.480000000000004","0.9055"
"2024-01-09T05:00:00Z","47.48","52.52","0.904"
"2024-01-09T04:45:00Z","47.42","52.580000000000005","0.9019"
"2024-01-09T04:30:00Z","47.38","52.62","0.9004"
"2024-01-09T04:15:00Z","47.33","52.669999999999995","0.8986"
"2024-01-09T04:00:00Z","47.24","52.76","0.8954"
"2024-01-09T03:45:00Z","47.349999999999994","52.65","0.8993"
"2024-01-09T03:30:00Z","47.3","52.7","0.8975"
"2024-01-09T03:15:00Z","47.370000000000005","52.629999999999995","0.9001"
"2024-01-09T03:00:00Z","47.54","52.459999999999994","0.9062"
"2024-01-09T02:45:00Z","47.589999999999996","52.410000000000004","0.908"
"2024-01-09T02:30:00Z","48.199999999999996","51.800000000000004","0.9305"
"2024-01-09T02:15:00Z","45.12","54.879999999999995","0.8222"
"2024-01-09T02:00:00Z","45.11","54.89000000000001","0.8218"
"2024-01-09T01:45:00Z","45.24","54.76","0.8262"
"2024-01-09T01:30:00Z","44.49","55.510000000000005","0.8015"
"2024-01-09T01:15:00Z","44.76","55.24","0.8103"
"2024-01-09T01:00:00Z","44.59","55.410000000000004","0.8047"
"2024-01-09T00:45:00Z","44.79","55.21","0.8113"
"2024-01-09T00:30:00Z","44.86","55.14","0.8136"
"2024-01-09T00:15:00Z","45.019999999999996","54.98","0.8188"
"2024-01-09T00:00:00Z","45.08","54.92","0.8208"
"2024-01-08T23:45:00Z","45.07","54.93","0.8205"
"2024-01-08T23:30:00Z","45.190000000000005","54.81","0.8245"
"2024-01-08T23:15:00Z","45.410000000000004","54.59","0.8318"
"2024-01-08T23:00:00Z","45.550000000000004","54.449999999999996","0.8365"
"2024-01-08T22:45:00Z","45.56","54.44","0.8369"
"2024-01-08T22:30:00Z","45.6","54.400000000000006","0.8382"
"2024-01-08T22:15:00Z","45.550000000000004","54.449999999999996","0.8365"
"2024-01-08T22:00:00Z","45.410000000000004","54.59","0.8318"
"2024-01-08T21:45:00Z","45.440000000000005","54.559999999999995","0.8328"
"2024-01-08T21:30:00Z","45.56","54.44","0.8369"
"2024-01-08T21:15:00Z","45.5","54.50000000000001","0.8349"
"2024-01-08T21:00:00Z","45.87","54.13","0.8474"
"2024-01-08T20:45:00Z","45.86","54.14","0.8471"
"2024-01-08T20:30:00Z","46.07","53.93","0.8543"
"2024-01-08T20:15:00Z","46.22","53.779999999999994","0.8594"
"2024-01-08T20:00:00Z","46.37","53.63","0.8646"
"2024-01-08T19:45:00Z","46.63","53.37","0.8737"
"2024-01-08T19:30:00Z","46.77","53.23","0.8786"
"2024-01-08T19:15:00Z","46.97","53.03","0.8857"
"2024-01-08T19:00:00Z","47.349999999999994","52.65","0.8993"
"2024-01-08T18:45:00Z","47.77","52.23","0.9146"
"2024-01-08T18:30:00Z","47.55","52.449999999999996","0.9066"
"2024-01-08T18:15:00Z","47.9","52.1","0.9194"
"2024-01-08T18:00:00Z","48.55","51.449999999999996","0.9436"
"2024-01-08T17:45:00Z","48.809999999999995","51.190000000000005","0.9535"
"2024-01-08T17:30:00Z","48.97","51.03","0.9596"
"2024-01-08T17:15:00Z","49.32","50.68","0.9732"
"2024-01-08T17:00:00Z","49.59","50.41","0.9837"
"2024-01-08T16:45:00Z","49.6","50.4","0.9841"
"2024-01-08T16:30:00Z","49.29","50.71","0.972"
"2024-01-08T16:15:00Z","49.3","50.7","0.9724"
"2024-01-08T16:00:00Z","49.32","50.68","0.9732"
"2024-01-08T15:45:00Z","49.38","50.62","0.9755"
"2024-01-08T15:30:00Z","49.33","50.67","0.9736"
"2024-01-08T15:15:00Z","49.35","50.64999999999999","0.9743"
"2024-01-08T15:00:00Z","49.2","50.8","0.9685"
"2024-01-08T14:45:00Z","49.07","50.93","0.9635"
"2024-01-08T14:30:00Z","49.21","50.79","0.9689"
"2024-01-08T14:15:00Z","49.18","50.82","0.9677"
"2024-01-08T14:00:00Z","49.34","50.660000000000004","0.9739"
"2024-01-08T13:45:00Z","49.45","50.55","0.9782"
"2024-01-08T13:30:00Z","49.61","50.39","0.9845"
"2024-01-08T13:15:00Z","50.0","50.0","1.0"
"2024-01-08T13:00:00Z","50.349999999999994","49.65","1.0141"
"2024-01-08T12:45:00Z","50.839999999999996","49.16","1.0342"
"2024-01-08T12:30:00Z","51.05","48.949999999999996","1.0429"
"2024-01-08T12:15:00Z","50.64999999999999","49.35","1.0263"
"2024-01-08T12:00:00Z","51.459999999999994","48.54","1.0602"
"2024-01-08T11:45:00Z","52.75","47.25","1.1164"
"2024-01-08T11:30:00Z","53.239999999999995","46.760000000000005","1.1386"
"2024-01-08T11:15:00Z","53.43","46.57","1.1473"
"2024-01-08T11:00:00Z","53.74","46.26","1.1617"
"2024-01-08T10:45:00Z","54.24","45.76","1.1853"
"2024-01-08T10:30:00Z","54.26","45.739999999999995","1.1863"
"2024-01-08T10:15:00Z","54.67999999999999","45.32","1.2065"
"2024-01-08T10:00:00Z","54.74","45.26","1.2095"
"2024-01-08T09:45:00Z","54.230000000000004","45.769999999999996","1.1848"
"2024-01-08T09:30:00Z","54.190000000000005","45.81","1.1829"
"2024-01-08T09:15:00Z","54.059999999999995","45.94","1.1768"
"2024-01-08T09:00:00Z","54.010000000000005","45.989999999999995","1.1744"
"2024-01-08T08:45:00Z","53.98","46.02","1.173"
"2024-01-08T08:30:00Z","54.0","46.0","1.1739"
"2024-01-08T08:15:00Z","54.120000000000005","45.879999999999995","1.1796"
"2024-01-08T08:00:00Z","54.169999999999995","45.83","1.182"
"2024-01-08T07:45:00Z","54.36","45.64","1.1911"
"2024-01-08T07:30:00Z","54.16","45.839999999999996","1.1815"
"2024-01-08T07:15:00Z","54.169999999999995","45.83","1.182"
"2024-01-08T07:00:00Z","54.290000000000006","45.71","1.1877"
"2024-01-08T06:45:00Z","54.1","45.9","1.1786"
"2024-01-08T06:30:00Z","53.97","46.03","1.1725"
"2024-01-08T06:15:00Z","55.1","44.9","1.2272"
"2024-01-08T06:00:00Z","55.13","44.87","1.2287"
"2024-01-08T05:45:00Z","55.17999999999999","44.82","1.2311"
"2024-01-08T05:30:00Z","55.1","44.9","1.2272"
"2024-01-08T05:15:00Z","55.16","44.84","1.2302"
"2024-01-08T05:00:00Z","55.06999999999999","44.93","1.2257"
"2024-01-08T04:45:00Z","55.03","44.97","1.2237"
"2024-01-08T04:30:00Z","54.949999999999996","45.050000000000004","1.2198"
"2024-01-08T04:15:00Z","54.89000000000001","45.11","1.2168"
"2024-01-08T04:00:00Z","54.949999999999996","45.050000000000004","1.2198"
"2024-01-08T03:45:00Z","54.92","45.08","1.2183"
"2024-01-08T03:30:00Z","54.779999999999994","45.22","1.2114"
"2024-01-08T03:15:00Z","54.84","45.16","1.2143"
"2024-01-08T03:00:00Z","54.67999999999999","45.32","1.2065"
"2024-01-08T02:45:00Z","54.559999999999995","45.440000000000005","1.2007"
"2024-01-08T02:30:00Z","54.25","45.75","1.1858"
"2024-01-08T02:15:00Z","53.98","46.02","1.173"
"2024-01-08T02:00:00Z","54.290000000000006","45.71","1.1877"
"2024-01-08T01:45:00Z","54.230000000000004","45.769999999999996","1.1848"
"2024-01-08T01:30:00Z","54.14","45.86","1.1805"
"2024-01-08T01:15:00Z","54.1","45.9","1.1786"
"2024-01-08T01:00:00Z","54.059999999999995","45.94","1.1768"
"2024-01-08T00:45:00Z","54.010000000000005","45.989999999999995","1.1744"
"2024-01-08T00:30:00Z","53.959999999999994","46.04","1.172"
"2024-01-08T00:15:00Z","53.87","46.129999999999995","1.1678"
"2024-01-08T00:00:00Z","53.93","46.07","1.1706"
"2024-01-07T23:45:00Z","54.2","45.800000000000004","1.1834"
"2024-01-07T23:30:00Z","53.82","46.18","1.1654"
"2024-01-07T23:15:00Z","53.71","46.29","1.1603"
"2024-01-07T23:00:00Z","53.66","46.339999999999996","1.158"
"2024-01-07T22:45:00Z","53.61","46.39","1.1556"
"2024-01-07T22:30:00Z","53.25","46.75","1.139"
"2024-01-07T22:15:00Z","53.0","47.0","1.1277"
"2024-01-07T22:00:00Z","53.06999999999999","46.93","1.1308"
"2024-01-07T21:45:00Z","53.080000000000005","46.92","1.1313"
"2024-01-07T21:30:00Z","53.06999999999999","46.93","1.1308"
"2024-01-07T21:15:00Z","53.11","46.89","1.1327"
"2024-01-07T21:00:00Z","53.16","46.839999999999996","1.1349"
"2024-01-07T20:45:00Z","52.93","47.07","1.1245"
"2024-01-07T20:30:00Z","52.92","47.08","1.124"
"2024-01-07T20:15:00Z","52.99","47.010000000000005","1.1272"
"2024-01-07T20:00:00Z","53.010000000000005","46.989999999999995","1.1281"
"2024-01-07T19:45:00Z","53.190000000000005","46.81","1.1363"
"2024-01-07T19:30:00Z","53.300000000000004","46.7","1.1413"
"2024-01-07T19:15:00Z","53.43","46.57","1.1473"
"2024-01-07T19:00:00Z","53.459999999999994","46.54","1.1487"
"2024-01-07T18:45:00Z","53.43","46.57","1.1473"
"2024-01-07T18:30:00Z","53.52","46.48","1.1515"
"2024-01-07T18:15:00Z","53.55","46.45","1.1529"
"2024-01-07T18:00:00Z","53.6","46.400000000000006","1.1552"
"2024-01-07T17:45:00Z","53.669999999999995","46.33","1.1584"
"2024-01-07T17:30:00Z","53.580000000000005","46.42","1.1542"
"2024-01-07T17:15:00Z","53.61","46.39","1.1556"
"2024-01-07T17:00:00Z","53.59","46.410000000000004","1.1547"
"2024-01-07T16:45:00Z","53.190000000000005","46.81","1.1363"
"2024-01-07T16:30:00Z","53.36","46.64","1.1441"
"2024-01-07T16:15:00Z","53.290000000000006","46.71","1.1409"
"2024-01-07T16:00:00Z","53.09","46.910000000000004","1.1317"
"2024-01-07T15:45:00Z","52.459999999999994","47.54","1.1035"
"2024-01-07T15:30:00Z","52.04","47.96","1.0851"
"2024-01-07T15:15:00Z","51.72","48.28","1.0713"
"2024-01-07T15:00:00Z","51.65","48.35","1.0683"
"2024-01-07T14:45:00Z","51.74999999999999","48.25","1.0725"
"2024-01-07T14:30:00Z","51.970000000000006","48.03","1.082"
"2024-01-07T14:15:00Z","51.99","48.010000000000005","1.0829"
"2024-01-07T14:00:00Z","52.17","47.83","1.0907"
"2024-01-07T13:45:00Z","52.400000000000006","47.599999999999994","1.1008"
"2024-01-07T13:30:00Z","52.65","47.349999999999994","1.1119"
"2024-01-07T13:15:00Z","53.05","46.949999999999996","1.1299"
"2024-01-07T13:00:00Z","53.47","46.53","1.1492"
"2024-01-07T12:45:00Z","53.52","46.48","1.1515"
"2024-01-07T12:30:00Z","53.66","46.339999999999996","1.158"
"2024-01-07T12:15:00Z","53.690000000000005","46.31","1.1594"
"2024-01-07T12:00:00Z","53.73","46.27","1.1612"
"2024-01-07T11:45:00Z","53.83","46.17","1.1659"
"2024-01-07T11:30:00Z","54.02","45.98","1.1749"
"2024-01-07T11:15:00Z","54.02","45.98","1.1749"
"2024-01-07T11:00:00Z","54.02","45.98","1.1749"
"2024-01-07T10:45:00Z","53.959999999999994","46.04","1.172"
"2024-01-07T10:30:00Z","53.910000000000004","46.089999999999996","1.1697"
